EXP_NAME,EXPERIMENTER,MODEL_FAMILY,SEED,N_FOLDS,FEATURE_MODE,SCALER_TYPE,USE_PCA,PCA_N_COMPONENTS,IMBALANCE_MODE,train_size,cv_f1_macro_mean,cv_f1_macro_std,public_lb_f1_macro,private_lb_f1_macro,train_time_sec,submission_file,notes,C,class_weight,dual,fit_intercept,intercept_scaling,loss,max_iter,multi_class,penalty,random_state,tol,verbose
5015A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6042554897185456,0.04788729128246951,,,0.46414852142333984,,,10.0,,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
5016A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.0772397518157959,,,10.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
5017A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5978224467455974,0.022708260934351493,,,1.8262808322906494,,,10.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
5018A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.06453680992126465,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
5019A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5983860577891326,0.053482579108425694,,,1.8122022151947021,,,10.0,,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
5020A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.13922739028930664,,,10.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
5021A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6005252746567006,0.04254605434216365,,,3.9945383071899414,,,10.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
5022A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.07643365859985352,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
5023A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6055377623880505,0.03060785205700594,,,2.9995977878570557,,,10.0,,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
5024A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.09658122062683105,,,10.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
5025A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.600811439231678,0.023586733411330014,,,16.955012321472168,,,10.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
5026A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.07041501998901367,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
5027A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6137065269903883,0.029232759360148852,,,7.286196708679199,,,10.0,,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
5028A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.07556319236755371,,,10.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
5029A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.590352465663972,0.057446965557720116,,,0.5326907634735107,,,100.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
5030A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.04058408737182617,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
5031A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6042554897185456,0.04788729128246951,,,0.42899274826049805,,,100.0,,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
5032A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.05891871452331543,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
5033A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5705655960131505,0.03785025268852177,,,1.8925061225891113,,,100.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
5034A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.06233811378479004,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
5035A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6011829120788398,0.03241858100244215,,,2.282898426055908,,,100.0,,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
5036A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.09533572196960449,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
5037A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5761470521977875,0.028792652034216288,,,4.078680753707886,,,100.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
5038A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.05696916580200195,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
5039A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5928103139967621,0.023438934383520963,,,4.173595666885376,,,100.0,,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
5040A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.04309511184692383,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
5041A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5787573194716051,0.02556933580501454,,,16.88412833213806,,,100.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
5042A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.06000113487243652,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
5043A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6012753665903211,0.05143491233001391,,,15.712383508682251,,,100.0,,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
5044A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.049935102462768555,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
5045A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.590352465663972,0.057446965557720116,,,0.6255369186401367,,,100.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
5046A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.05245399475097656,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
5047A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6042554897185456,0.04788729128246951,,,0.44106197357177734,,,100.0,,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
5048A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.05336451530456543,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
5049A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5705655960131505,0.03785025268852177,,,2.0235090255737305,,,100.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
5050A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.04880690574645996,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
5051A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6011829120788398,0.03241858100244215,,,1.793318748474121,,,100.0,,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
5052A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.06369161605834961,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
5053A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5761470521977875,0.028792652034216288,,,4.231311321258545,,,100.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
5054A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.07588720321655273,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
5055A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5928103139967621,0.023438934383520963,,,3.8645505905151367,,,100.0,,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
5056A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.06022000312805176,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
5057A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5787573194716051,0.02556933580501454,,,16.367519855499268,,,100.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
5058A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.05431818962097168,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
5059A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6012753665903211,0.05143491233001391,,,15.886861801147461,,,100.0,,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
5060A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.11110711097717285,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
5061A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.590352465663972,0.057446965557720116,,,0.4959990978240967,,,100.0,,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
5062A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.055660247802734375,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
5063A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6042554897185456,0.04788729128246951,,,0.43662023544311523,,,100.0,,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
5064A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.08085751533508301,,,100.0,,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
5065A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5705655960131505,0.03785025268852177,,,1.892293930053711,,,100.0,,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
5066A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.05785059928894043,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
5067A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6011829120788398,0.03241858100244215,,,2.0412890911102295,,,100.0,,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
5068A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.09152770042419434,,,100.0,,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
5069A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5761470521977875,0.028792652034216288,,,3.625837564468384,,,100.0,,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
5070A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.06573486328125,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
5071A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5928103139967621,0.023438934383520963,,,3.8605945110321045,,,100.0,,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
5072A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.06304764747619629,,,100.0,,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
5073A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5787573194716051,0.02556933580501454,,,16.902053356170654,,,100.0,,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
5074A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.07215595245361328,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
5075A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6012753665903211,0.05143491233001391,,,15.892519474029541,,,100.0,,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
5076A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6034860282180315,0.025859329363066015,,,0.07604336738586426,,,100.0,,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
5077A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.22838091850280762,,,0.01,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
5078A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.0531466007232666,,,0.01,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
5079A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5840494727479157,0.01845443286650426,,,0.1078178882598877,,,0.01,balanced,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
5080A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.03570723533630371,,,0.01,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
5081A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.23832345008850098,,,0.01,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
5082A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.07395315170288086,,,0.01,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
5083A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5840494727479157,0.01845443286650426,,,0.22701597213745117,,,0.01,balanced,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
5084A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.04291415214538574,,,0.01,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
5085A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.2333512306213379,,,0.01,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
5086A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.0635535717010498,,,0.01,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
5087A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5840494727479157,0.01845443286650426,,,0.16082549095153809,,,0.01,balanced,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
5088A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.026580810546875,,,0.01,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
5089A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.2755272388458252,,,0.01,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
5090A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.0513768196105957,,,0.01,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
5091A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5840494727479157,0.01845443286650426,,,0.18368864059448242,,,0.01,balanced,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
5092A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.03810405731201172,,,0.01,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
5093A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.32790231704711914,,,0.01,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
5094A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.07037663459777832,,,0.01,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
5095A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5825365070719285,0.01876466391235476,,,0.11121106147766113,,,0.01,balanced,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
5096A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.03104257583618164,,,0.01,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
5097A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.3040428161621094,,,0.01,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
5098A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.06355595588684082,,,0.01,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
5099A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5840494727479157,0.01845443286650426,,,0.4293203353881836,,,0.01,balanced,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
5100A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.041608572006225586,,,0.01,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
5101A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.3352351188659668,,,0.01,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
5102A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.08868002891540527,,,0.01,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
5103A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5840494727479157,0.01845443286650426,,,0.2822110652923584,,,0.01,balanced,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
5104A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.08719539642333984,,,0.01,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
5105A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.30283641815185547,,,0.01,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
5106A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.049868106842041016,,,0.01,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
5107A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5840494727479157,0.01845443286650426,,,0.289351224899292,,,0.01,balanced,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
5108A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.02735114097595215,,,0.01,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
5109A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.4453094005584717,,,0.01,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
5110A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.051471710205078125,,,0.01,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
5111A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5825365070719285,0.01876466391235476,,,0.10745787620544434,,,0.01,balanced,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
5112A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.04020285606384277,,,0.01,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
5113A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.44435596466064453,,,0.01,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
5114A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.07919621467590332,,,0.01,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
5115A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5840494727479157,0.01845443286650426,,,0.41242241859436035,,,0.01,balanced,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
5116A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.03467535972595215,,,0.01,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
5117A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.41168975830078125,,,0.01,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
5118A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.05121111869812012,,,0.01,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
5119A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5840494727479157,0.01845443286650426,,,0.4812033176422119,,,0.01,balanced,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
5120A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.026501178741455078,,,0.01,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
5121A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.44858765602111816,,,0.01,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
5122A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5931875584861416,0.0035268989343352057,,,0.05828690528869629,,,0.01,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
5123A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5840494727479157,0.01845443286650426,,,0.4683852195739746,,,0.01,balanced,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
5124A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6174826338120433,0.011940694892813112,,,0.03977322578430176,,,0.01,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
5125A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5960446899384553,0.005464536209880524,,,0.5488803386688232,,,0.1,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
5126A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.05248427391052246,,,0.1,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
5127A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5799235049797266,0.012457060616930691,,,0.1639394760131836,,,0.1,balanced,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
5128A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.05058026313781738,,,0.1,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
5129A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,1.918471097946167,,,0.1,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
5130A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.12368178367614746,,,0.1,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
5131A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.577031962549427,0.007076916835069918,,,0.565631628036499,,,0.1,balanced,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
5132A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.05482935905456543,,,0.1,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
5133A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,2.1880409717559814,,,0.1,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
5134A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.06230473518371582,,,0.1,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
5135A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5775378152159886,0.012018223362828016,,,1.3821251392364502,,,0.1,balanced,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
5136A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.05660200119018555,,,0.1,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
5137A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,2.9322898387908936,,,0.1,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
5138A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.09095573425292969,,,0.1,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
5139A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5778838187929763,0.011852834303871504,,,1.5968313217163086,,,0.1,balanced,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
5140A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.04645562171936035,,,0.1,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
5141A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5960446899384553,0.005464536209880524,,,0.6614441871643066,,,0.1,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
5142A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.05340433120727539,,,0.1,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
5143A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5799235049797266,0.012457060616930691,,,0.19597697257995605,,,0.1,balanced,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
5144A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.600478342310395,0.002630214720073727,,,0.07112336158752441,,,0.1,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
5145A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,2.3428571224212646,,,0.1,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
5146A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5949933970132284,0.005450558906321834,,,0.07838034629821777,,,0.1,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
5147A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5745541018803259,0.014743019851169182,,,0.8017354011535645,,,0.1,balanced,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
