EXP_NAME,EXPERIMENTER,MODEL_FAMILY,FEATURE_MODE,SEED,N_FOLDS,VALIDATION_SCHEME,VAL_SIZE,VAL_STRATIFY,USE_STRATIFIED_KFOLD,SHUFFLE_FOLDS,FOLDS_RANDOM_STATE,SCALER_TYPE,MISSING_VALUE_STRATEGY,MISSING_FILL_VALUE,USE_PCA,PCA_N_COMPONENTS,PCA_WHITEN,PCA_SVD_SOLVER,IMBALANCE_MODE,DECISION_THRESHOLD,train_size,cv_f1_macro_mean,cv_f1_macro_std,cv_f1_macro_per_fold,public_lb_f1_macro,private_lb_f1_macro,train_time_sec,submission_file,notes,config_json
4124A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.034246206283569336,submissions\SVM_Zuha\svm_4124A.csv,,
4125A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.07124948501586914,,,
4126A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.03461408615112305,,,
4127A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5879051967402686,0.0031374418154424405,"[0.589775196389771, 0.5904548256907352, 0.5834855681402996]",,,0.03585076332092285,,,
4128A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.05933880805969238,submissions\SVM_Zuha\svm_4128A.csv,,
4129A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.07423758506774902,,,
4130A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.04185366630554199,,,
4131A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5879051967402686,0.0031374418154424405,"[0.589775196389771, 0.5904548256907352, 0.5834855681402996]",,,0.041960954666137695,,,
4132A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.04684758186340332,submissions\SVM_Zuha\svm_4132A.csv,,
4133A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.1682438850402832,,,
4134A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.05512547492980957,,,
4135A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5879051967402686,0.0031374418154424405,"[0.589775196389771, 0.5904548256907352, 0.5834855681402996]",,,0.09566998481750488,,,
4136A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.05315065383911133,submissions\SVM_Zuha\svm_4136A.csv,,
4137A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.10372114181518555,,,
4138A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.060787200927734375,,,
4139A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5879051967402686,0.0031374418154424405,"[0.589775196389771, 0.5904548256907352, 0.5834855681402996]",,,0.08241415023803711,,,
4140A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.050429344177246094,submissions\SVM_Zuha\svm_4140A.csv,,
4141A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.10452008247375488,,,
4142A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.05299639701843262,,,
4143A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5879051967402686,0.0031374418154424405,"[0.589775196389771, 0.5904548256907352, 0.5834855681402996]",,,0.07522177696228027,,,
4144A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.05446028709411621,submissions\SVM_Zuha\svm_4144A.csv,,
4145A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.10481953620910645,,,
4146A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.05489540100097656,,,
4147A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5879051967402686,0.0031374418154424405,"[0.589775196389771, 0.5904548256907352, 0.5834855681402996]",,,0.06012535095214844,,,
4148A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.03478837013244629,submissions\SVM_Zuha\svm_4148A.csv,,
4149A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.09642148017883301,,,
4150A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.049826622009277344,,,
4151A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5879051967402686,0.0031374418154424405,"[0.589775196389771, 0.5904548256907352, 0.5834855681402996]",,,0.060858964920043945,,,
4152A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.038759708404541016,submissions\SVM_Zuha\svm_4152A.csv,,
4153A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.09010100364685059,,,
4154A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.04718017578125,,,
4155A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5879051967402686,0.0031374418154424405,"[0.589775196389771, 0.5904548256907352, 0.5834855681402996]",,,0.0524754524230957,,,
4156A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.0383152961730957,submissions\SVM_Zuha\svm_4156A.csv,,
4157A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.10464620590209961,,,
4158A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.050208091735839844,,,
4159A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5879051967402686,0.0031374418154424405,"[0.589775196389771, 0.5904548256907352, 0.5834855681402996]",,,0.058547019958496094,,,
4160A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.04383969306945801,submissions\SVM_Zuha\svm_4160A.csv,,
4161A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.12348294258117676,,,
4162A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5912286610570846,0.005551594467957609,"[0.5881191672648959, 0.586540124524386, 0.599026691381972]",,,0.0603024959564209,,,
4163A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5879051967402686,0.0031374418154424405,"[0.589775196389771, 0.5904548256907352, 0.5834855681402996]",,,0.05976557731628418,,,
4164A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6205696682873222,0.01169312279822595,"[0.6201147000453174, 0.6064814814814815, 0.6351128233351678]",,,0.03449869155883789,submissions\SVM_Zuha\svm_4164A.csv,,
4165A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.43938660621643066,,,
4166A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.05902743339538574,,,
4167A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5796103370402844,0.008257812291549753,"[0.575, 0.5912077491024859, 0.5726232620183674]",,,0.17522335052490234,,,
4168A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.05712318420410156,,,
4169A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.5390629768371582,,,
4170A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.04357790946960449,,,
4171A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5800909903670868,0.006771476578097144,"[0.575, 0.589660779492604, 0.5756121916086565]",,,0.22105169296264648,,,
4172A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.04543042182922363,,,
4173A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.5459709167480469,,,
4174A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.04498720169067383,,,
4175A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5800909903670868,0.006771476578097144,"[0.575, 0.589660779492604, 0.5756121916086565]",,,0.23875093460083008,,,
4176A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.04737973213195801,,,
4177A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,1.2251629829406738,,,
4178A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.1359846591949463,,,
4179A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5800909903670868,0.006771476578097144,"[0.575, 0.589660779492604, 0.5756121916086565]",,,0.6806819438934326,,,
4180A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.11691689491271973,,,
4181A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,1.6270453929901123,,,
4182A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.1719529628753662,,,
4183A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5806251172613666,0.008588385939025738,"[0.575, 0.5927601809954751, 0.5741151707886247]",,,0.5298051834106445,,,
4184A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.207047700881958,,,
4185A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,1.668555498123169,,,
4186A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.17936325073242188,,,
4187A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5800909903670868,0.006771476578097144,"[0.575, 0.589660779492604, 0.5756121916086565]",,,1.1898715496063232,,,
4188A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.2202746868133545,,,
4189A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,1.820296287536621,,,
4190A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.1654660701751709,,,
4191A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5800909903670868,0.006771476578097144,"[0.575, 0.589660779492604, 0.5756121916086565]",,,1.0447969436645508,,,
4192A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.19932222366333008,,,
4193A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,1.6483218669891357,,,
4194A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.16136670112609863,,,
4195A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5800909903670868,0.006771476578097144,"[0.575, 0.589660779492604, 0.5756121916086565]",,,1.2959387302398682,,,
4196A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.23573660850524902,,,
4197A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,2.0246007442474365,,,
4198A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.18923735618591309,,,
4199A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5806251172613666,0.008588385939025738,"[0.575, 0.5927601809954751, 0.5741151707886247]",,,0.5610370635986328,,,
4200A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.2120664119720459,,,
4201A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,2.259951591491699,,,
4202A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.20383596420288086,,,
4203A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5800909903670868,0.006771476578097144,"[0.575, 0.589660779492604, 0.5756121916086565]",,,1.351316213607788,,,
4204A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.21174883842468262,,,
4205A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,2.041759490966797,,,
4206A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.12219667434692383,,,
4207A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5800909903670868,0.006771476578097144,"[0.575, 0.589660779492604, 0.5756121916086565]",,,1.6310925483703613,,,
4208A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.2555663585662842,,,
4209A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,3.0556390285491943,,,
4210A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5944773630621506,0.0054478339405395135,"[0.5873194414953142, 0.6005244123970201, 0.5955882352941176]",,,0.21291494369506836,,,
4211A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5800909903670868,0.006771476578097144,"[0.575, 0.589660779492604, 0.5756121916086565]",,,1.7880306243896484,,,
4212A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6059654427555355,0.011028524526390039,"[0.5916172870575854, 0.6078442065539262, 0.618434834655095]",,,0.22557759284973145,,,
4213A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.6002353673900142,0.0034185432621788372,"[0.6042328042328042, 0.5958818600037624, 0.6005914379334758]",,,1.688103437423706,,,
4214A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5941456353289253,0.0038628638062670564,"[0.5888612493090105, 0.5979874213836478, 0.5955882352941176]",,,0.1401350498199463,,,
4215A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.575377917018853,0.0038918065031086553,"[0.5725246620387285, 0.5808805031446541, 0.5727285858731763]",,,0.9333910942077637,,,
4216A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5971122937394086,0.005863374755223068,"[0.5888612493090105, 0.6005244123970201, 0.6019512195121951]",,,0.2036137580871582,,,
4217A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5967314702651434,0.004538121716637136,"[0.5947346600331674, 0.6030120515184472, 0.5924476992438158]",,,7.061980962753296,,,
4218A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5941456353289253,0.0038628638062670564,"[0.5888612493090105, 0.5979874213836478, 0.5955882352941176]",,,0.14750361442565918,,,
4219A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5794396099660398,0.015407005062284918,"[0.5789763346175014, 0.5985366323288726, 0.5608058629517455]",,,1.7974567413330078,,,
4220A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5971122937394086,0.005863374755223068,"[0.5888612493090105, 0.6005244123970201, 0.6019512195121951]",,,0.1869487762451172,,,
4221A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5941456353289253,0.0038628638062670564,"[0.5888612493090105, 0.5979874213836478, 0.5955882352941176]",,,11.114503145217896,,,
4222A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5941456353289253,0.0038628638062670564,"[0.5888612493090105, 0.5979874213836478, 0.5955882352941176]",,,0.13984942436218262,,,
4223A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5790211966688396,0.013129745924268039,"[0.580487912597508, 0.5943181818181817, 0.5622574955908289]",,,3.1863393783569336,,,
4224A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5971122937394086,0.005863374755223068,"[0.5888612493090105, 0.6005244123970201, 0.6019512195121951]",,,0.19070839881896973,,,
4225A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,128,True,randomized,balanced,0.5,1530,0.5941456353289253,0.0038628638062670564,"[0.5888612493090105, 0.5979874213836478, 0.5955882352941176]",,,11.355985164642334,,,
