commit_hash,date,author,subject,status,file_path,old_file_path
7347d99f26c19218c672984c855ad58648d05d00,2025-11-19,Zuha Aqib,"made a code which extracts all the git history in a csv with required info, will use for a readme",A,extract_git_history.py,
341fc1dbf6acda93a2f31d5d47732b5d07cc0172,2025-11-19,Zuha Aqib,"makes a structure in a txt of the repo, will use for making readme",A,structure-maker.py,
4f664bbe4a7ef16445860f885e30e827f689a65f,2025-11-18,Zuha Aqib,0.7106,M,logs/experiments_log_Zuha.csv,
4f664bbe4a7ef16445860f885e30e827f689a65f,2025-11-18,Zuha Aqib,0.7106,M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
a923cfea3a99725fec742c6108d80210981a63cf,2025-11-18,Zuha Aqib,0.6047,M,submissions/submission_linear_logreg_ensemble.csv,
d59a9aa8e7c1be869ad22154ad9664ff6cf38741,2025-11-18,Zuha Aqib,0.6000,M,submissions/submission_linear_logreg_ensemble.csv,
64dcac675bb46c0dcf99e3f02cea2e962000464a,2025-11-18,Zuha Aqib,"""dunno maham is submitting""",M,submissions/submission_linear_logreg_ensemble.csv,
fa2cb8f1ee0ca92c9b3b65bef8b1bfa4d4a75201,2025-11-18,Zuha Aqib,0.7132,A,submissions/submission_linear_logreg_ensemble.csv,
17fc8c112be6d6aeb78aec9633161b70509b433c,2025-11-18,Zuha Aqib,renamed logreg+xgb,R100,16-logreg_xgb-ensemble.ipynb,16-new.ipynb
17fc8c112be6d6aeb78aec9633161b70509b433c,2025-11-18,Zuha Aqib,renamed logreg+xgb,R100,submissions/logreg_xgb-ensemble.csv,submission.csv
588f83b41b872bd594990202667917baefbc7279,2025-11-18,Zuha Aqib,0.7636,M,submissions/random_Zuha.csv,
a33e82a21cffcd0e8299b6126b5c0570c50c9d43,2025-11-17,Zuha Aqib,fixed file type (added .ipynb at the end),R100,14-logreg_linearSVM-ensemble.ipynb,14-logreg_linearSVM-ensemble
a33e82a21cffcd0e8299b6126b5c0570c50c9d43,2025-11-17,Zuha Aqib,fixed file type (added .ipynb at the end),R100,15-highest-running.ipynb,15-highest-running
3e745f9391a0c84a31e52bba8710e344948394f3,2025-11-17,Zuha Aqib,Merge branches 'main' and 'main' of https://github.com/z-aqib/ml-competition,,,
506eb9b61e2d58d1bcfe0985685133a329649717,2025-11-17,Zuha Aqib,0.5753,A,16-new.ipynb,
506eb9b61e2d58d1bcfe0985685133a329649717,2025-11-17,Zuha Aqib,0.5753,A,submission.csv,
a480076c11212f82634e4bb8dbe23ab13afd9805,2025-11-17,Zuha Aqib,0.7106,A,15-highest-running,
ff139682aab3c3366f44f01ed8bc8792d4e56c03,2025-11-17,Zuha Aqib,0.7247,M,12-ensemble.ipynb,
ff139682aab3c3366f44f01ed8bc8792d4e56c03,2025-11-17,Zuha Aqib,0.7247,M,logs/experiments_log_Zuha.csv,
ff139682aab3c3366f44f01ed8bc8792d4e56c03,2025-11-17,Zuha Aqib,0.7247,M,submissions/ensemble_Zuha_original.csv,
d5e04d9347a90d56a6194145ac99181dfdddca60,2025-11-17,Zuha Aqib,0.7277,M,12-ensemble.ipynb,
d5e04d9347a90d56a6194145ac99181dfdddca60,2025-11-17,Zuha Aqib,0.7277,M,logs/experiments_log_Zuha.csv,
d5e04d9347a90d56a6194145ac99181dfdddca60,2025-11-17,Zuha Aqib,0.7277,M,submissions/ensemble_Zuha_4.csv,
6352e1c3ef9934bfabe2b3730de1005e3887c79a,2025-11-17,Zuha Aqib,0.6047,M,14-logreg_linearSVM-ensemble,
af22db4187eaaa2938b5646b6515bcf39924cc68,2025-11-17,Zuha Aqib,0.6000,M,14-logreg_linearSVM-ensemble,
b4ef63815479113946f8d2f02bd39af336b7f066,2025-11-17,Zuha Aqib,dunno maham is submitting for me,M,14-logreg_linearSVM-ensemble,
b582b18b00111247531fe32568bcae35feec4d46,2025-11-17,Zuha Aqib,0.7132,A,14-logreg_linearSVM-ensemble,
c3c7184ca2301dacfbb38dcbc168bed195c0b904,2025-11-17,Zuha Aqib,0.7323,M,12-ensemble (4).ipynb,
c3c7184ca2301dacfbb38dcbc168bed195c0b904,2025-11-17,Zuha Aqib,0.7323,M,logs/experiments_log_Zuha.csv,
c3c7184ca2301dacfbb38dcbc168bed195c0b904,2025-11-17,Zuha Aqib,0.7323,A,submissions/ensemble_Zuha_4.csv,
54f9cfad8ec804af046938431e703ee27f3a0e6e,2025-11-17,Zuha Aqib,0.7323,M,12-ensemble.ipynb,
54f9cfad8ec804af046938431e703ee27f3a0e6e,2025-11-17,Zuha Aqib,0.7323,A,submissions/ensemble_Zuha_original.csv,
cdd1bb6e74970069f5f93132ee1d56f959833dd3,2025-11-17,Zuha Aqib,Merge branch 'main' of https://github.com/z-aqib/ml-competition,,,
d95b9a7cecc4c0a1bb81ff4b48b9c3e2b72354b4,2025-11-17,Zuha Aqib,"data part 2 - best file from p1, 0.7362",A,12-ensemble (4).ipynb,
d95b9a7cecc4c0a1bb81ff4b48b9c3e2b72354b4,2025-11-17,Zuha Aqib,"data part 2 - best file from p1, 0.7362",M,logs/experiments_log_Zuha.csv,
d95b9a7cecc4c0a1bb81ff4b48b9c3e2b72354b4,2025-11-17,Zuha Aqib,"data part 2 - best file from p1, 0.7362",M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
26b840f0585cc6419de04ea2cbda443dfb64e84d,2025-11-17,Maham Junaid,Merge branch 'main' of https://github.com/z-aqib/ml-competition,,,
7ebfc32470bcb0a2eeda1386a826440e827b0199,2025-11-17,Maham Junaid,hi,M,12-ensemble.ipynb,
7ebfc32470bcb0a2eeda1386a826440e827b0199,2025-11-17,Maham Junaid,hi,M,logs/experiments_log_Maham.csv,
7ebfc32470bcb0a2eeda1386a826440e827b0199,2025-11-17,Maham Junaid,hi,A,submissions/ensemble_maham_Ensemble_FINAL_XGB_Ada_LR.csv,
7ebfc32470bcb0a2eeda1386a826440e827b0199,2025-11-17,Maham Junaid,hi,A,submissions/ensemble_maham_Ensemble_XGB_AdaBoost.csv,
7ebfc32470bcb0a2eeda1386a826440e827b0199,2025-11-17,Maham Junaid,hi,A,submissions/ensemble_maham_Ensemble_XGB_AdaBoost2.csv,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,M,catboost_info/catboost_training.json,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,M,catboost_info/learn/events.out.tfevents,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,M,catboost_info/learn_error.tsv,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,M,catboost_info/time_left.tsv,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,M,logs/experiments_log_Maham.csv,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,A,submissions/ensemble_maham_ensemble_cat_softvote.csv,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,A,submissions/ensemble_maham_ensemble_catxgb_softvote.csv,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,A,submissions/ensemble_maham_ensemble_lr_softvote.csv,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,A,submissions/ensemble_maham_ensemble_lrcatsvm_softvote.csv,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,A,submissions/ensemble_maham_ensemble_svm_softvote.csv,
ffe9dedea6565e2fcf1d61b7a0bbb0887dd7c82b,2025-11-17,Maham Junaid,mahams commit,A,submissions/ensemble_maham_ensemble_xgb_softvote.csv,
cf4aa5e53819b05f2d68140ede7941b554a42228,2025-11-17,Zuha Aqib,updated dataset part2,A,12-ensemble-datap2.ipynb,
b053a6a494cdab7e7a4c984bbf27e7270201202a,2025-11-17,Zuha Aqib,added new dataset,A,data/train_part2.json,
d0bdd2b698c65fa48fcde40004a46c17d2d1e5eb,2025-11-17,Zuha Aqib,Merge branch 'main' of https://github.com/z-aqib/ml-competition,,,
96d7357aed50e27a1b30d5b54b61a561f514ba50,2025-11-17,Zuha Aqib,"inc estimators to 1300, 0.7593",M,12-ensemble.ipynb,
96d7357aed50e27a1b30d5b54b61a561f514ba50,2025-11-17,Zuha Aqib,"inc estimators to 1300, 0.7593",M,logs/experiments_log_Zuha.csv,
96d7357aed50e27a1b30d5b54b61a561f514ba50,2025-11-17,Zuha Aqib,"inc estimators to 1300, 0.7593",M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,A,12-ensemble (1).ipynb,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,A,12-ensemble1.ipynb,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,A,12-ensemble2.ipynb,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,M,catboost_info/catboost_training.json,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,M,catboost_info/learn/events.out.tfevents,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,M,catboost_info/learn_error.tsv,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,M,catboost_info/time_left.tsv,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,M,logs/experiments_log_Maham.csv,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,M,logs/experiments_log_Maryam.csv,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,A,submissions/ensemble_Maryam_Ensemble_XGB_AdaBoost.csv,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,A,submissions/ensemble_maham_Ensemble_XGB_AdaBoost.csv,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,A,submissions/ensemble_maham_Ensemble_XGB_CatBoost_LogReg_PCA64.csv,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,A,submissions/ensemble_maham_Ensemble_XGB_LogReg_PCA64.csv,
13839a966055efc7b0a04f44a71deb9348eda358,2025-11-17,maryamihsan,many changes,A,submissions/ensemble_maham_Improved_Ensemble_XGB_AdaBoost.csv,
fbc552862b95680531e5004dd3ec30d463918a72,2025-11-17,Zuha Aqib,"depth 7, 0.7436",M,12-ensemble.ipynb,
fbc552862b95680531e5004dd3ec30d463918a72,2025-11-17,Zuha Aqib,"depth 7, 0.7436",M,logs/experiments_log_Zuha.csv,
fbc552862b95680531e5004dd3ec30d463918a72,2025-11-17,Zuha Aqib,"depth 7, 0.7436",M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
437977e58ed2573682aa1ae6c72bbdd0ea54892a,2025-11-17,Zuha Aqib,"dec depth, 0.7392",M,12-ensemble.ipynb,
437977e58ed2573682aa1ae6c72bbdd0ea54892a,2025-11-17,Zuha Aqib,"dec depth, 0.7392",M,logs/experiments_log_Zuha.csv,
437977e58ed2573682aa1ae6c72bbdd0ea54892a,2025-11-17,Zuha Aqib,"dec depth, 0.7392",M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
4db452166fd48458fe1a61cd4ff03e33c886f44f,2025-11-17,Zuha Aqib,"1200 estimators, 0.7517",M,12-ensemble.ipynb,
4db452166fd48458fe1a61cd4ff03e33c886f44f,2025-11-17,Zuha Aqib,"1200 estimators, 0.7517",M,logs/experiments_log_Zuha.csv,
4db452166fd48458fe1a61cd4ff03e33c886f44f,2025-11-17,Zuha Aqib,"1200 estimators, 0.7517",M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
55207244e181cefd1f0fb59cb64247302a63498d,2025-11-17,Zuha Aqib,"dec estimators, 0.7486",M,12-ensemble.ipynb,
55207244e181cefd1f0fb59cb64247302a63498d,2025-11-17,Zuha Aqib,"dec estimators, 0.7486",M,logs/experiments_log_Zuha.csv,
55207244e181cefd1f0fb59cb64247302a63498d,2025-11-17,Zuha Aqib,"dec estimators, 0.7486",M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
b41e693c5c70551cbb273c3fa5c65309949168a7,2025-11-17,Zuha Aqib,"dec estimators, dec folds, 0.7517",M,12-ensemble.ipynb,
b41e693c5c70551cbb273c3fa5c65309949168a7,2025-11-17,Zuha Aqib,"dec estimators, dec folds, 0.7517",M,logs/experiments_log_Zuha.csv,
b41e693c5c70551cbb273c3fa5c65309949168a7,2025-11-17,Zuha Aqib,"dec estimators, dec folds, 0.7517",M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
1bc326af51d9fbd226af8f04bf74e5487d6c3121,2025-11-17,Zuha Aqib,"more folds lesser estimators, 0.7477",M,12-ensemble.ipynb,
1bc326af51d9fbd226af8f04bf74e5487d6c3121,2025-11-17,Zuha Aqib,"more folds lesser estimators, 0.7477",M,logs/experiments_log_Zuha.csv,
1bc326af51d9fbd226af8f04bf74e5487d6c3121,2025-11-17,Zuha Aqib,"more folds lesser estimators, 0.7477",M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
63f06b4fb0b3c21c739b103f22ea721b1a40a579,2025-11-17,Zuha Aqib,lesser folds 0.7436,M,12-ensemble.ipynb,
63f06b4fb0b3c21c739b103f22ea721b1a40a579,2025-11-17,Zuha Aqib,lesser folds 0.7436,M,logs/experiments_log_Zuha.csv,
63f06b4fb0b3c21c739b103f22ea721b1a40a579,2025-11-17,Zuha Aqib,lesser folds 0.7436,M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
392af265ab8e03b654d152414d76edf704135653,2025-11-17,Zuha Aqib,0.6523,M,02-xgboost.ipynb,
392af265ab8e03b654d152414d76edf704135653,2025-11-17,Zuha Aqib,0.6523,M,logs/experiments_log_Zuha.csv,
392af265ab8e03b654d152414d76edf704135653,2025-11-17,Zuha Aqib,0.6523,M,logs/xgboost_Zuha.csv,
392af265ab8e03b654d152414d76edf704135653,2025-11-17,Zuha Aqib,0.6523,M,submissions/xgboost_Zuha.csv,
9c885af132ed071270e22667a8fba5006ef04d13,2025-11-17,Zuha Aqib,0.7311,M,12-ensemble.ipynb,
9c885af132ed071270e22667a8fba5006ef04d13,2025-11-17,Zuha Aqib,0.7311,M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
94a11d590de921be5798de4938adadd970581bee,2025-11-17,Zuha Aqib,0.6134,M,12-ensemble.ipynb,
94a11d590de921be5798de4938adadd970581bee,2025-11-17,Zuha Aqib,0.6134,M,logs/experiments_log_Zuha.csv,
94a11d590de921be5798de4938adadd970581bee,2025-11-17,Zuha Aqib,0.6134,M,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
acf0fd9716301811cbe5de56e3a711635e40f22f,2025-11-17,Zuha Aqib,nothing improved all bad,M,02-xgboost-grid.ipynb,
acf0fd9716301811cbe5de56e3a711635e40f22f,2025-11-17,Zuha Aqib,nothing improved all bad,M,logs/XGB/experiments_log_zuha.csv,
acf0fd9716301811cbe5de56e3a711635e40f22f,2025-11-17,Zuha Aqib,nothing improved all bad,M,logs/XGB/xgb_zuha.csv,
018530470db7b14994e3fa81337fe259fe337c22,2025-11-17,Zuha Aqib,0.7360,M,12-ensemble.ipynb,
018530470db7b14994e3fa81337fe259fe337c22,2025-11-17,Zuha Aqib,0.7360,A,submissions/ensemble_Zuha_Ensemble_XGB_AdaBoost.csv,
9f20a222c7beecd52e138a2c6c2c733d7c3bcf1d,2025-11-17,Zuha Aqib,0.6777,M,02-xgboost.ipynb,
9f20a222c7beecd52e138a2c6c2c733d7c3bcf1d,2025-11-17,Zuha Aqib,0.6777,M,logs/experiments_log_Zuha.csv,
9f20a222c7beecd52e138a2c6c2c733d7c3bcf1d,2025-11-17,Zuha Aqib,0.6777,M,logs/xgboost_Zuha.csv,
9f20a222c7beecd52e138a2c6c2c733d7c3bcf1d,2025-11-17,Zuha Aqib,0.6777,M,submissions/xgboost_Zuha.csv,
7fa184b8c86bbabb8a0382822f90ae409faa0e61,2025-11-17,Zuha Aqib,0.6604,M,02-xgboost-grid.ipynb,
7fa184b8c86bbabb8a0382822f90ae409faa0e61,2025-11-17,Zuha Aqib,0.6604,A,logs/XGB/experiments_log_zuha.csv,
7fa184b8c86bbabb8a0382822f90ae409faa0e61,2025-11-17,Zuha Aqib,0.6604,A,logs/XGB/xgb_zuha.csv,
7fa184b8c86bbabb8a0382822f90ae409faa0e61,2025-11-17,Zuha Aqib,0.6604,A,submissions/XGB/xgb_39A.csv,
d022793d97083b223175c5e600c855a34fb47ab7,2025-11-17,Zuha Aqib,0.6806,M,02-xgboost.ipynb,
d022793d97083b223175c5e600c855a34fb47ab7,2025-11-17,Zuha Aqib,0.6806,M,logs/experiments_log_Zuha.csv,
d022793d97083b223175c5e600c855a34fb47ab7,2025-11-17,Zuha Aqib,0.6806,M,logs/xgboost_Zuha.csv,
d022793d97083b223175c5e600c855a34fb47ab7,2025-11-17,Zuha Aqib,0.6806,M,submissions/xgboost_Zuha.csv,
4e716e94b15ed2a29dee74a074d156e716d567a0,2025-11-17,Zuha Aqib,"tried writing autoML code, isnt working on my laptop",A,automl-pycaret.py,
6bf6c23d85d3f44a8c3974a479589744766399e0,2025-11-17,Zuha Aqib,0.6534,M,02-xgboost.ipynb,
6bf6c23d85d3f44a8c3974a479589744766399e0,2025-11-17,Zuha Aqib,0.6534,M,logs/experiments_log_Zuha.csv,
6bf6c23d85d3f44a8c3974a479589744766399e0,2025-11-17,Zuha Aqib,0.6534,M,logs/xgboost_Zuha.csv,
6bf6c23d85d3f44a8c3974a479589744766399e0,2025-11-17,Zuha Aqib,0.6534,M,submissions/xgboost_Zuha.csv,
e11814c57ff7a18db5e9cc81edace32de7117c3c,2025-11-17,Zuha Aqib,bad results,M,02-xgboost.ipynb,
e11814c57ff7a18db5e9cc81edace32de7117c3c,2025-11-17,Zuha Aqib,bad results,M,logs/experiments_log_Zuha.csv,
e11814c57ff7a18db5e9cc81edace32de7117c3c,2025-11-17,Zuha Aqib,bad results,M,logs/xgboost_Zuha.csv,
e11814c57ff7a18db5e9cc81edace32de7117c3c,2025-11-17,Zuha Aqib,bad results,M,submissions/xgboost_Zuha.csv,
746e2a934375254e9031bbb276554b691a81e517,2025-11-17,Zuha Aqib,SVM grid search notebook,M,05-linearSVM-grid.ipynb,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_1627A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_1813A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_1817A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_1913A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_2109A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_2149A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_2293A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_233A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_2347A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_237A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_2971A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_3015A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_3019A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_3119A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_328A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_3303A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_3359A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_3543A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_3640A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_423A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_425A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_4357A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_4467A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_4483A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_4499A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_4509A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_4563A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_4749A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_481A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_5229A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_5283A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_905A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_957A.csv,
49d5313188947869c1141949d8b6968d8011d419,2025-11-17,Zuha Aqib,"grid search submitted, scores on gsheet",A,submissions/SVM_Zuha/svm_961A.csv,
0dfd7d82d3b699e4fab3ae00e5cce171f4c49d18,2025-11-17,Zuha Aqib,SVM grid search,A,logs/SVM_Zuha/svm_Zuha.csv,
0dfd7d82d3b699e4fab3ae00e5cce171f4c49d18,2025-11-17,Zuha Aqib,SVM grid search,A,logs/SVM_Zuha/svm_log_Zuha.csv,
0dfd7d82d3b699e4fab3ae00e5cce171f4c49d18,2025-11-17,Zuha Aqib,SVM grid search,A,submissions/SVM_Zuha/svm_477A.csv,
0dfd7d82d3b699e4fab3ae00e5cce171f4c49d18,2025-11-17,Zuha Aqib,SVM grid search,A,submissions/SVM_Zuha/svm_493A.csv,
d9b73b23da0b50db2bae6d3a1e351d5465293c0e,2025-11-17,Zuha Aqib,grid search code prep,A,02-xgboost-grid.ipynb,
81bdbf67d8279e6f6ac228940d9800567b583b23,2025-11-17,Maham Junaid,xgb,M,12-ensemble.ipynb,
c418abf679d531f120a046ef1ddc78334e457dbe,2025-11-17,Zuha Aqib,made a grid runner for linear SVM,A,05-linearSVM-grid.ipynb,
54c48cc68903b8a57f35175a6dc9fa3e13fc95c5,2025-11-17,Zuha Aqib,"fixed file, didnt run",M,08-ERT.ipynb,
d0d55ca4700ce697c474e30fe400c2dc64416376,2025-11-16,Maham Junaid,Merge branch 'main' of https://github.com/z-aqib/ml-competition,,,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,M,12-ensemble.ipynb,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,A,14-stacking maham.ipynb,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,M,catboost_info/catboost_training.json,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,M,catboost_info/learn/events.out.tfevents,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,M,catboost_info/learn_error.tsv,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,M,catboost_info/time_left.tsv,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,A,catboost_info/tmp/cat_feature_index.1e9fd2d4-20efecc5-c49438a6-112728bb.tmp,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,A,catboost_info/tmp/cat_feature_index.474e6538-3448ad22-8cbdc875-c74f34fd.tmp,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,A,catboost_info/tmp/cat_feature_index.7a43b733-4d5df26d-108729f5-21899526.tmp,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,A,catboost_info/tmp/cat_feature_index.8a82a0f2-ca18b542-8e915b14-7f987054.tmp,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,A,catboost_info/tmp/cat_feature_index.b55d830b-e8771723-361856fe-351d97de.tmp,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,A,catboost_info/tmp/cat_feature_index.c5c731be-857899cf-29712b6b-e7722e0b.tmp,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,A,catboost_info/tmp/cat_feature_index.e9d13b22-b4f3b172-1bfa3188-cf52735a.tmp,
28dbf653cc2d9af938756008cb72275ce76ae469,2025-11-16,Maham Junaid,xgb,A,catboost_info/tmp/cat_feature_index.fce4273d-c3a8c75-92233cd1-18be8f3c.tmp,
